k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
1000,3,750,75,0.05,40,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.5753,188.394,2187.47
1000,3,750,75,0.05,50,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.7216,188.899,2187.97
1000,3,750,75,0.05,60,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.7888,189.131,2188.21
1000,3,750,75,0.05,70,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.7795,189.099,2188.17
1000,3,750,75,0.05,80,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.7992,189.167,2188.24
1000,3,750,75,0.05,90,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.8835,189.458,2188.53
1000,3,750,75,0.05,100,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.726,188.914,2187.99
1000,3,750,75,0.05,150,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.6753,188.739,2187.81
1000,3,750,75,0.05,200,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.6906,188.792,2187.87
1000,3,750,75,0.05,300,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.6787,188.751,2187.83
1000,3,750,75,0.05,500,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.635,188.6,2187.68
1000,3,750,75,0.05,800,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.6399,188.617,2187.69
1000,3,750,75,0.05,1200,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.6897,188.789,2187.86
1000,3,100,750,0.05,0,150,100000,2681.47,2529,4.75336,481.809,0,100000,162.418,1794.5,196.319,0.904052,50.8071,175.386,2166.2
