k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
1000,3,750,75,0.05,0,150,100000,2681.47,2432,4.75453,1953.78,0.000579374,99918.2,154.065,1685.93,219.77,0.934138,54.4742,188.045,2093.75
1000,3,750,75,0.05,0,150,125000,2681.47,2432,4.75453,2429.63,0.00173812,124346,154.441,1685.93,219.77,0.943756,67.5084,233.039,2138.74
1000,3,750,75,0.05,0,150,150000,2681.47,2432,4.75453,2879.83,0.00173812,146921,154.682,1685.93,219.77,0.950235,79.7181,275.187,2180.89
1000,3,750,75,0.05,0,150,200000,2681.47,2432,4.75453,3555.99,0.0023175,179876,154.944,1685.93,219.77,0.957139,97.7141,337.309,2243.01
1000,3,750,75,0.05,0,150,300000,2681.47,2432,4.75453,4004.51,0.0023175,200735,155.076,1685.93,219.77,0.960818,109.265,377.182,2282.89
1000,3,750,75,0.05,0,150,400000,2681.47,2432,4.75453,4041.93,0.0023175,202337,155.083,1685.93,219.77,0.961012,110.161,380.277,2285.98
1000,3,750,75,0.05,0,150,500000,2681.47,2432,4.75453,4046.42,0.0023175,202486,155.083,1685.93,219.77,0.961012,110.187,380.364,2286.07
1000,3,100,750,0.05,0,150,25000,2681.47,2428,4.7545,162.236,0,25000,139.876,1681.47,201.061,0.660332,13.1929,45.542,1928.07
1000,3,100,750,0.05,0,150,30000,2681.47,2428,4.7545,183.825,0,30000,142.505,1681.47,201.061,0.685535,15.2581,52.671,1935.2
1000,3,100,750,0.05,0,150,50000,2681.47,2428,4.7545,261.825,0,50000,149.506,1681.47,201.061,0.758177,25.1851,86.939,1969.47
1000,3,100,750,0.05,0,150,75000,2681.47,2428,4.7545,364.202,0,75000,155.669,1681.47,201.061,0.836392,37.6333,129.91,2012.44
1000,3,100,750,0.05,0,150,100000,2681.47,2428,4.7545,479.588,0,100000,159.798,1681.47,201.061,0.904968,50.1538,173.131,2055.66
1000,3,100,750,0.05,0,150,125000,2681.47,2428,4.7545,589.132,0,125000,160.88,1681.47,201.061,0.927794,62.7161,216.496,2099.03
1000,3,100,750,0.05,0,150,150000,2681.47,2428,4.7545,697.178,0,149992,161.504,1681.47,201.061,0.942046,75.257,259.787,2142.32
1000,3,100,750,0.05,0,150,200000,2681.47,2428,4.7545,908.494,0,199926,162.14,1681.47,201.061,0.958482,100.389,346.542,2229.07
1000,3,100,750,0.05,0,150,300000,2681.47,2428,4.7545,1340.56,0,298469,162.722,1681.47,201.061,0.974521,149.927,517.548,2400.08
1000,3,100,750,0.05,0,150,400000,2681.47,2428,4.7545,1775.22,0,390506,163.002,1681.47,201.061,0.982797,196.514,678.368,2560.9
1000,3,100,750,0.05,0,150,500000,2681.47,2428,4.7545,2158.86,0,465686,163.152,1681.47,201.061,0.987423,234.735,810.305,2692.83
1500,3,500,400,0.05,0,150,25000,1787.65,1652,4.91186,251.982,0,25000,145.063,3244.08,233.99,0.682242,13.5156,46.656,3524.73
1500,3,500,400,0.05,0,150,30000,1787.65,1652,4.91186,285.733,0,30000,147.489,3244.08,233.99,0.707436,15.3297,52.918,3530.99
1500,3,500,400,0.05,0,150,50000,1787.65,1652,4.91186,411.761,0,50000,154.025,3244.08,233.99,0.784472,25.3685,87.572,3565.65
1500,3,500,400,0.05,0,150,75000,1787.65,1652,4.91186,594.314,0,75000,161.608,3244.08,233.99,0.892203,37.9925,131.15,3609.22
1500,3,500,400,0.05,0,150,100000,1787.65,1652,4.91186,773.169,0,100000,163.394,3244.08,233.99,0.929437,50.7045,175.032,3653.11
1500,3,500,400,0.05,0,150,125000,1787.65,1652,4.91186,950.872,0,125000,164.138,3244.08,233.99,0.947455,63.416,218.912,3696.99
1500,3,500,400,0.05,0,150,150000,1787.65,1652,4.91186,1126.79,0,149993,164.59,3244.08,233.99,0.958646,76.1515,262.875,3740.95
1500,3,500,400,0.05,0,150,200000,1787.65,1652,4.91186,1472.29,0.000289687,199901,165.048,3244.08,233.99,0.971161,101.581,350.658,3828.73
1500,3,500,400,0.05,0,150,300000,1787.65,1652,4.91186,2184.2,0.000289687,297911,165.438,3244.08,233.99,0.982547,151.539,523.111,4001.18
1500,3,500,400,0.05,0,150,400000,1787.65,1652,4.91186,2878.53,0.000579374,386965,165.632,3244.08,233.99,0.988321,197.318,681.143,4159.22
1500,3,500,400,0.05,0,150,500000,1787.65,1652,4.91186,3445.83,0.000869061,453525,165.727,3244.08,233.99,0.991228,231.72,799.896,4277.97
1500,3,750,75,0.05,0,150,25000,1787.65,1633,4.91381,553.805,0,25000,147.571,3259.04,268.564,0.808457,15.48,53.437,3581.04
1500,3,750,75,0.05,0,150,30000,1787.65,1633,4.91381,656.329,0,30000,149.002,3259.04,268.564,0.834306,17.6544,60.943,3588.55
1500,3,750,75,0.05,0,150,50000,1787.65,1633,4.91381,1062.22,0,50000,151.455,3259.04,268.564,0.885279,28.8708,99.662,3627.27
1500,3,750,75,0.05,0,150,75000,1787.65,1633,4.91381,1560.31,0.000869061,74995.9,152.604,3259.04,268.564,0.911012,43.2109,149.164,3676.77
1500,3,750,75,0.05,0,150,100000,1787.65,1633,4.91381,2056.82,0.00144844,99845.9,153.222,3259.04,268.564,0.925892,57.8302,199.63,3727.24
1500,3,750,75,0.05,0,150,125000,1787.65,1633,4.91381,2548.64,0.00173812,123979,153.656,3259.04,268.564,0.936784,70.6967,244.045,3771.65
1500,3,750,75,0.05,0,150,150000,1787.65,1633,4.91381,3000.36,0.00202781,145642,153.935,3259.04,268.564,0.943804,85.2639,294.331,3821.94
1500,3,750,75,0.05,0,150,200000,1787.65,1633,4.91381,3644.33,0.00202781,175479,154.239,3259.04,268.564,0.952079,99.7735,344.418,3872.03
1500,3,750,75,0.05,0,150,300000,1787.65,1633,4.91381,4018.26,0.00202781,192135,154.366,3259.04,268.564,0.955739,106.879,368.947,3896.55
1500,3,750,75,0.05,0,150,400000,1787.65,1633,4.91381,4043.51,0.00202781,193142,154.372,3259.04,268.564,0.955874,108.158,373.363,3900.97
1500,3,750,75,0.05,0,150,500000,1787.65,1633,4.91381,4047.06,0.00202781,193253,154.372,3259.04,268.564,0.955874,109.531,378.102,3905.71
1500,3,100,750,0.05,0,150,25000,1787.65,1606,4.91291,182.178,0,25000,141.43,3638.15,307.492,0.65958,13.7654,47.518,3993.16
1500,3,100,750,0.05,0,150,30000,1787.65,1606,4.91291,205.389,0,30000,143.883,3638.15,307.492,0.684348,15.8485,54.709,4000.35
1500,3,100,750,0.05,0,150,50000,1787.65,1606,4.91291,292.669,0,50000,150.537,3638.15,307.492,0.757058,26.1231,90.177,4035.82
1500,3,100,750,0.05,0,150,75000,1787.65,1606,4.91291,412.143,0,75000,157.806,3638.15,307.492,0.849176,39.3189,135.729,4081.37
1500,3,100,750,0.05,0,150,100000,1787.65,1606,4.91291,540.347,0,100000,160.684,3638.15,307.492,0.900266,52.7341,182.038,4127.68
1500,3,100,750,0.05,0,150,125000,1787.65,1606,4.91291,664.127,0,124994,161.738,3638.15,307.492,0.922832,65.2248,225.156,4170.8
1500,3,100,750,0.05,0,150,150000,1787.65,1606,4.91291,784.492,0.000289687,149975,162.302,3638.15,307.492,0.936157,78.3757,270.553,4216.2
1500,3,100,750,0.05,0,150,200000,1787.65,1606,4.91291,1021.17,0.00115875,199796,162.923,3638.15,307.492,0.952264,103.041,355.698,4301.34
1500,3,100,750,0.05,0,150,300000,1787.65,1606,4.91291,1503.62,0.00202781,296815,163.56,3638.15,307.492,0.969481,151.942,524.505,4470.15
1500,3,100,750,0.05,0,150,400000,1787.65,1606,4.91291,1963.8,0.00318656,382953,163.854,3638.15,307.492,0.978326,193.804,669.01,4614.65
1500,3,100,750,0.05,0,150,500000,1787.65,1606,4.91291,2328.03,0.00347625,446103,164.019,3638.15,307.492,0.983212,223.719,772.277,4717.92
500,3,500,400,0.05,0,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,53.2286,183.745,881.565
500,3,500,400,0.05,10,150,100000,5362.94,4952,4.4787,593.425,0,99999.7,158.579,489.606,208.214,0.945757,52.969,182.849,880.669
500,3,500,400,0.05,20,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,53.0626,183.172,880.992
500,3,500,400,0.05,30,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,52.9777,182.879,880.699
500,3,500,400,0.05,40,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,52.9305,182.716,880.536
500,3,500,400,0.05,50,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,52.9893,182.919,880.739
500,3,500,400,0.05,60,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,52.9951,182.939,880.759
500,3,500,400,0.05,70,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,52.9594,182.816,880.636
500,3,500,400,0.05,80,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,54.1208,186.825,884.645
500,3,500,400,0.05,90,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,53.1275,183.396,881.216
500,3,500,400,0.05,100,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,53.009,182.987,880.807
500,3,500,400,0.05,150,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,53.0072,182.981,880.801
500,3,500,400,0.05,200,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,53.0278,183.052,880.872
500,3,500,400,0.05,300,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,53.0423,183.102,880.922
500,3,500,400,0.05,500,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,52.9652,182.836,880.656
500,3,500,400,0.05,800,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,53.0229,183.035,880.855
500,3,500,400,0.05,1200,150,100000,5362.94,4952,4.4787,593.426,0,100000,158.579,489.606,208.214,0.945757,53.0316,183.065,880.885
500,3,750,75,0.05,0,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,55.6483,192.098,871.118
500,3,750,75,0.05,10,150,100000,5362.94,4921,4.48616,1499.18,0,82346.9,149.994,489.016,190.004,0.93128,45.6524,157.592,836.612
500,3,750,75,0.05,20,150,100000,5362.94,4921,4.48616,1834.4,0,99963.5,150.286,489.016,190.004,0.938425,55.3957,191.226,870.246
500,3,750,75,0.05,30,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,55.4771,191.507,870.527
500,3,750,75,0.05,40,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,55.3801,191.172,870.192
500,3,750,75,0.05,50,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,55.4687,191.478,870.498
500,3,750,75,0.05,60,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,55.4163,191.297,870.317
500,3,750,75,0.05,70,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,55.3572,191.093,870.113
500,3,750,75,0.05,80,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,55.3847,191.188,870.208
500,3,750,75,0.05,90,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,55.513,191.631,870.651
500,3,750,75,0.05,100,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,58.1063,200.583,879.603
500,3,750,75,0.05,150,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,56.9105,196.455,875.475
500,3,750,75,0.05,200,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,56.6854,195.678,874.698
500,3,750,75,0.05,300,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,57.082,197.047,876.067
500,3,750,75,0.05,500,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,57.1585,197.311,876.331
500,3,750,75,0.05,800,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,56.7048,195.745,874.765
500,3,750,75,0.05,1200,150,100000,5362.94,4921,4.48616,1834.44,0,99964.4,150.286,489.016,190.004,0.938425,57.7448,199.335,878.355
500,3,100,750,0.05,0,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,56.283,194.289,1027.58
500,3,100,750,0.05,10,150,100000,5362.94,4790,4.45978,386.349,0,99998.7,161.255,614.091,219.204,0.922079,54.9035,189.527,1022.82
500,3,100,750,0.05,20,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,54.9803,189.792,1023.09
500,3,100,750,0.05,30,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,55.2057,190.57,1023.87
500,3,100,750,0.05,40,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,56.3427,194.495,1027.79
500,3,100,750,0.05,50,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,56.9137,196.466,1029.76
500,3,100,750,0.05,60,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,54.3772,187.71,1021.01
500,3,100,750,0.05,70,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,51.9974,179.495,1012.79
500,3,100,750,0.05,80,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,52.0533,179.688,1012.98
500,3,100,750,0.05,90,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,52.8488,182.434,1015.73
500,3,100,750,0.05,100,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,55.0562,190.054,1023.35
500,3,100,750,0.05,150,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,56.1063,193.679,1026.97
500,3,100,750,0.05,200,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,57.6364,198.961,1032.26
500,3,100,750,0.05,300,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,56.7877,196.031,1029.33
500,3,100,750,0.05,500,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,57.1417,197.253,1030.55
500,3,100,750,0.05,800,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,57.4916,198.461,1031.76
500,3,100,750,0.05,1200,150,100000,5362.94,4790,4.45978,386.351,0,100000,161.255,614.091,219.204,0.922079,57.3386,197.933,1031.23
1000,3,500,400,0.05,0,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,52.4615,181.097,2385.96
1000,3,500,400,0.05,10,150,100000,2681.47,2473,4.75523,695.633,0,99977.6,162.481,1973.17,231.691,0.935463,51.8633,179.032,2383.89
1000,3,500,400,0.05,20,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,51.8899,179.124,2383.99
1000,3,500,400,0.05,30,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,51.9554,179.35,2384.21
1000,3,500,400,0.05,40,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,51.9881,179.463,2384.33
1000,3,500,400,0.05,50,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,51.9676,179.392,2384.25
1000,3,500,400,0.05,60,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,52.1729,180.101,2384.96
1000,3,500,400,0.05,70,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,52.3404,180.679,2385.54
1000,3,500,400,0.05,80,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,51.9563,179.353,2384.22
1000,3,500,400,0.05,90,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,51.9716,179.406,2384.27
1000,3,500,400,0.05,100,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,51.9606,179.368,2384.23
1000,3,500,400,0.05,150,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,52.1124,179.892,2384.75
1000,3,500,400,0.05,200,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,52.1086,179.879,2384.74
1000,3,500,400,0.05,300,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,52.1819,180.132,2384.99
1000,3,500,400,0.05,500,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,52.1706,180.093,2384.95
1000,3,500,400,0.05,800,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,52.1399,179.987,2384.85
1000,3,500,400,0.05,1200,150,100000,2681.47,2473,4.75523,695.909,0,100000,162.481,1973.17,231.691,0.935463,51.9705,179.402,2384.26
1000,3,750,75,0.05,0,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,55.4279,191.337,2190.41
1000,3,750,75,0.05,10,150,100000,2681.47,2508,4.75349,1499.68,0.000289687,76828.4,154.996,1787.99,211.089,0.923854,42.0658,145.211,2144.29
1000,3,750,75,0.05,20,150,100000,2681.47,2508,4.75349,1959.15,0.000869061,99904.7,155.426,1787.99,211.089,0.934776,54.6327,188.592,2187.67
1000,3,750,75,0.05,30,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.6196,188.547,2187.62
1000,3,750,75,0.05,40,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.5753,188.394,2187.47
1000,3,750,75,0.05,50,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.7216,188.899,2187.97
1000,3,750,75,0.05,60,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.7888,189.131,2188.21
1000,3,750,75,0.05,70,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.7795,189.099,2188.17
1000,3,750,75,0.05,80,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.7992,189.167,2188.24
1000,3,750,75,0.05,90,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.8835,189.458,2188.53
1000,3,750,75,0.05,100,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.726,188.914,2187.99
1000,3,750,75,0.05,150,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.6753,188.739,2187.81
1000,3,750,75,0.05,200,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.6906,188.792,2187.87
1000,3,750,75,0.05,300,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.6787,188.751,2187.83
1000,3,750,75,0.05,500,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.635,188.6,2187.68
1000,3,750,75,0.05,800,150,100000,2681.47,2508,4.75349,1959.45,0.000869061,99916,155.426,1787.99,211.089,0.934776,54.6399,188.617,2187.69
