k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
2000,3,500,500,0.05,0,150,150000,1340.73,1223,5.0219,1109.36,0.000289687,149987,164.298,5024.7,228.495,0.949849,76.1124,262.74,5515.93
220,3,500,500,0.05,0,150,150000,12188.5,11389,4.12067,655.531,0,150000,158.8,102.616,162.33,0.981303,81.1121,279.999,544.945
2250,3,500,500,0.05,0,150,150000,1191.76,1082,5.06462,1154.91,0.000579374,149981,163.592,5894.24,227.147,0.950584,76.051,262.528,6383.91
240,3,500,500,0.05,0,150,150000,11172.8,10218,4.16459,667.329,0,150000,160.444,118.841,163.597,0.981004,80.9473,279.43,561.868
2500,3,500,500,0.05,0,150,150000,1072.59,975,5.1073,1185.07,0.000579374,149976,162.779,6724.15,251.162,0.947879,75.5116,260.666,7235.98
260,3,500,500,0.05,0,150,150000,10313.3,9278,4.1991,674.64,0,150000,161.951,136.895,170.471,0.980018,81.2176,280.363,587.729
2750,3,500,500,0.05,0,150,150000,975.079,879,5.14331,1217.01,0.000869061,149970,162.977,7593.75,238.028,0.945639,76.0214,262.426,8094.2
280,3,500,500,0.05,0,150,150000,9576.67,9117,4.22168,683.911,0,150000,160.045,159.907,174.646,0.981206,80.378,277.465,612.018
300,3,500,500,0.05,0,150,150000,8938.23,7958,4.2628,686.505,0,150000,161.625,177.468,174.646,0.980048,80.7935,278.899,631.013
3000,3,500,500,0.05,0,150,150000,893.823,810,5.17985,1254.19,0.00115875,149962,161.894,8520.82,246.881,0.944741,75.2349,259.711,9027.42
320,3,500,500,0.05,0,150,150000,8379.59,7523,4.28737,698.211,0,150000,161.027,199.235,174.869,0.979796,80.3221,277.272,651.376
340,3,500,500,0.05,0,150,150000,7886.67,7352,4.31726,706.42,0,150000,159.681,226.085,174.951,0.979032,80.5881,278.19,679.226
360,3,500,500,0.05,0,150,150000,7448.52,6915,4.33861,712.552,0,150000,160.815,256.075,177.689,0.977817,80.3804,277.473,711.237
380,3,500,500,0.05,0,150,150000,7056.49,6468,4.36183,721.111,0,150000,161.014,289.678,179.748,0.977034,80.3233,277.276,746.702
400,3,500,500,0.05,0,150,150000,6703.67,6420,4.39819,727.336,0,150000,162.593,316.722,180.839,0.97743,80.1732,276.758,774.319
420,3,500,500,0.05,0,150,150000,6384.45,6162,4.40781,733.915,0,150000,161.844,351.981,181.341,0.974194,79.5359,274.558,807.88
440,3,500,500,0.05,0,150,150000,6094.25,5631,4.4327,742.437,0,150000,160.453,384.124,180.986,0.974408,79.3268,273.836,838.946
460,3,500,500,0.05,0,150,150000,5829.28,5590,4.44373,751.196,0,150000,160.153,422.772,182.68,0.975576,79.1602,273.261,878.713
480,3,500,500,0.05,0,150,150000,5586.39,5142,4.46938,759.799,0,150000,162.408,464.361,185.092,0.973007,79.6912,275.094,924.547
50,3,500,500,0.05,0,150,150000,53629.4,47644,3.47496,468.636,0,150000,149.29,17.038,121.002,0.987531,82.5687,285.027,423.067
500,3,500,500,0.05,0,150,150000,5362.94,5054,4.47913,765.279,0,150000,161.572,496.831,185.798,0.973248,80.3601,277.403,960.032
520,3,500,500,0.05,0,150,150000,5156.67,4713,4.48929,767.199,0,150000,161.982,540.447,184.426,0.974417,79.7448,275.279,1000.15
540,3,500,500,0.05,0,150,150000,4965.68,4562,4.51371,775.67,0,150000,162.295,576.004,203.184,0.972012,80.3528,277.378,1056.57
560,3,500,500,0.05,0,150,150000,4788.34,4458,4.52345,786.118,0,150000,161.318,624.447,189.546,0.973566,80.7856,278.872,1092.87
580,3,500,500,0.05,0,150,150000,4623.22,4275,4.53691,793.878,0,150000,165.43,749.477,207.487,0.973297,81.1831,280.244,1237.21
600,3,500,500,0.05,0,150,150000,4469.11,4221,4.55207,796.165,0,150000,161.594,761.977,205.301,0.970873,79.8065,275.492,1242.77
620,3,500,500,0.05,0,150,150000,4324.95,4048,4.56611,802.605,0,150000,163.445,783.506,204.135,0.970901,80.8317,279.031,1266.67
640,3,500,500,0.05,0,150,150000,4189.79,3954,4.57151,814.349,0,150000,162.559,854.908,206.836,0.969057,79.9962,276.147,1337.89
660,3,500,500,0.05,0,150,150000,4062.83,3765,4.58852,816.173,0,150000,160.497,883.838,199.344,0.970283,80.1837,276.794,1359.98
680,3,500,500,0.05,0,150,150000,3943.34,3758,4.60674,828.804,0,150000,160.59,902.682,200.994,0.969288,79.111,273.091,1376.77
700,3,500,500,0.05,0,150,150000,3830.67,3494,4.61769,827.863,0,150000,164.284,936.624,201.114,0.967483,78.6356,271.45,1409.19
720,3,500,500,0.05,0,150,150000,3724.26,3455,4.61895,840.786,0,150000,160.46,991.726,199.433,0.967512,79.02,272.777,1463.94
740,3,500,500,0.05,0,150,150000,3623.61,3335,4.63525,841.049,0,150000,163.729,1042.83,201.28,0.967724,78.5104,271.018,1515.12
75,3,500,500,0.05,0,150,150000,35752.9,33007,3.6393,514.317,0,150000,153.238,29.354,133.044,0.988381,82.3601,284.307,446.705
760,3,500,500,0.05,0,150,150000,3528.25,3307,4.64561,849.907,0,150000,160.631,1097.07,201.793,0.967955,78.5536,271.167,1570.03
780,3,500,500,0.05,0,150,150000,3437.78,3182,4.6701,849.902,0,150000,164.169,1150.12,199.795,0.965784,78.6776,271.595,1621.51
800,3,500,500,0.05,0,150,150000,3351.84,3062,4.66958,857.861,0,150000,161.081,1212.18,201.334,0.964711,79.1602,273.261,1686.78
820,3,500,500,0.05,0,150,150000,3270.08,3045,4.68122,862.6,0,150000,163.969,1263.27,203.477,0.965455,78.5417,271.126,1737.87
840,3,500,500,0.05,0,150,150000,3192.22,2903,4.68562,868.347,0,150000,163.764,1318.51,202.198,0.967627,78.7552,271.863,1792.57
860,3,500,500,0.05,0,150,150000,3117.99,2899,4.69811,879.82,0,150000,163.006,1370.36,202.984,0.965213,78.2578,270.146,1843.49
880,3,500,500,0.05,0,150,150000,3047.12,2762,4.69775,880.163,0,150000,163.782,1426.43,203.512,0.964382,78.6706,271.571,1901.51
900,3,500,500,0.05,0,150,150000,2979.41,2720,4.71399,885.787,0,150000,164.27,1682.65,226.237,0.966469,84.1984,290.653,2199.54
920,3,500,500,0.05,0,150,150000,2914.64,2667,4.71842,891.443,0,150000,162.999,1784.12,241.223,0.964469,81.102,279.964,2305.31
940,3,500,500,0.05,0,150,150000,2852.63,2647,4.73593,896.114,0,150000,161.59,1691.83,232.825,0.964508,79.4342,274.207,2198.86
960,3,500,500,0.05,0,150,150000,2793.2,2561,4.7356,896.453,0,150000,162.554,1755.25,225.12,0.965001,79.3667,273.974,2254.34
980,3,500,500,0.05,0,150,150000,2736.19,2544,4.743,905.441,0,150000,163.379,1836.99,231.982,0.962847,80.5469,278.048,2347.02
