k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
1800,3,500,400,0.05,0,150,100000,1489.7,1352,4.98435,816.514,0,100000,163.049,4650.1,328.107,0.928297,55.7375,192.406,5170.61
1800,3,500,400,0.05,0,150,25000,1489.7,1342,4.98268,263.538,0,25000,141.135,4440.05,346.586,0.683209,14.5229,50.133,4836.77
1800,3,500,400,0.05,0,150,30000,1489.7,1342,4.98268,298.884,0,30000,143.839,4440.05,346.586,0.711134,15.8812,54.822,4841.45
1800,3,500,400,0.05,0,150,50000,1489.7,1342,4.98268,432.442,0,50000,149.891,4440.05,346.586,0.785591,26.0368,89.879,4876.51
1800,3,500,400,0.05,0,150,75000,1489.7,1342,4.98268,624.624,0,75000,157.294,4440.05,346.586,0.891325,38.8757,134.199,4920.83
1800,3,500,400,0.05,0,150,100000,1489.7,1342,4.98268,813.357,0,100000,159.007,4440.05,346.586,0.926917,51.7613,178.68,4965.31
1800,3,500,400,0.05,0,150,125000,1489.7,1342,4.98268,999.976,0,124998,159.773,4440.05,346.586,0.945272,64.5446,222.808,5009.44
1800,3,500,400,0.05,0,150,150000,1489.7,1342,4.98268,1183.19,0.000289687,149987,160.177,4440.05,346.586,0.955556,77.5849,267.823,5054.46
1800,3,500,400,0.05,0,150,200000,1489.7,1342,4.98268,1545.48,0.000869061,199849,160.657,4440.05,346.586,0.967993,103.583,357.568,5144.2
1800,3,500,400,0.05,0,150,300000,1489.7,1342,4.98268,2285.11,0.00202781,297290,161.098,4440.05,346.586,0.980701,154.427,533.083,5319.72
1800,3,500,400,0.05,0,150,400000,1489.7,1342,4.98268,2990.38,0.00347625,383408,161.314,4440.05,346.586,0.987152,199.327,688.077,5474.71
1800,3,500,400,0.05,0,150,500000,1489.7,1342,4.98268,3534.24,0.00405562,444455,161.405,4440.05,346.586,0.989972,231.503,799.148,5585.78
1800,3,500,400,0.05,0,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,26.8615,92.726,4808.99
1800,3,500,400,0.05,10,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.6495,88.542,4804.8
1800,3,500,400,0.05,20,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.7685,88.953,4805.22
1800,3,500,400,0.05,30,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8111,89.1,4805.36
1800,3,500,400,0.05,40,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8482,89.228,4805.49
1800,3,500,400,0.05,50,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8592,89.266,4805.53
1800,3,500,400,0.05,60,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8427,89.209,4805.47
1800,3,500,400,0.05,70,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8775,89.329,4805.59
1800,3,500,400,0.05,80,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8847,89.354,4805.62
1800,3,500,400,0.05,90,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8607,89.271,4805.53
1800,3,500,400,0.05,100,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.9328,89.52,4805.78
1800,3,500,400,0.05,150,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8566,89.257,4805.52
1800,3,500,400,0.05,200,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8534,89.246,4805.51
1800,3,500,400,0.05,300,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8749,89.32,4805.58
1800,3,500,400,0.05,500,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8482,89.228,4805.49
1800,3,500,400,0.05,800,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8691,89.3,4805.56
1800,3,500,400,0.05,1200,150,50000,1489.7,1368,4.98051,430.146,0,50000,152.272,4428.84,287.42,0.784482,25.8447,89.216,4805.48
1800,3,500,400,0.05,0,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.5855,178.073,4894.34
1800,3,500,400,0.05,10,150,100000,1489.7,1368,4.98051,807.516,0,99859.2,161.4,4428.84,287.42,0.925613,51.3369,177.215,4893.48
1800,3,500,400,0.05,20,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.575,178.037,4894.3
1800,3,500,400,0.05,30,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.5582,177.979,4894.24
1800,3,500,400,0.05,40,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.5776,178.046,4894.31
1800,3,500,400,0.05,50,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.6315,178.232,4894.49
1800,3,500,400,0.05,60,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.6895,178.432,4894.69
1800,3,500,400,0.05,70,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.7488,178.637,4894.9
1800,3,500,400,0.05,80,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,52.128,179.946,4896.21
1800,3,500,400,0.05,90,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,52.0046,179.52,4895.78
1800,3,500,400,0.05,100,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.7329,178.582,4894.84
1800,3,500,400,0.05,150,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.6669,178.354,4894.62
1800,3,500,400,0.05,200,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.6243,178.207,4894.47
1800,3,500,400,0.05,300,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.553,177.961,4894.22
1800,3,500,400,0.05,500,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.6454,178.28,4894.54
1800,3,500,400,0.05,800,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.7265,178.56,4894.82
1800,3,500,400,0.05,1200,150,100000,1489.7,1368,4.98051,809.269,0,100000,161.401,4428.84,287.42,0.925642,51.5724,178.028,4894.29
1800,3,500,400,0.05,0,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.4067,267.208,4983.47
1800,3,500,400,0.05,10,150,150000,1489.7,1368,4.98051,1140.94,0.000289687,146570,162.587,4428.84,287.42,0.954195,75.4505,260.455,4976.72
1800,3,500,400,0.05,20,150,150000,1489.7,1368,4.98051,1179.08,0,149984,162.603,4428.84,287.42,0.954688,77.2877,266.797,4983.06
1800,3,500,400,0.05,30,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.3511,267.016,4983.28
1800,3,500,400,0.05,40,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.3384,266.972,4983.23
1800,3,500,400,0.05,50,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.4308,267.291,4983.55
1800,3,500,400,0.05,60,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.4603,267.393,4983.65
1800,3,500,400,0.05,70,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.3528,267.022,4983.28
1800,3,500,400,0.05,80,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.3578,267.039,4983.3
1800,3,500,400,0.05,90,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.3175,266.9,4983.16
1800,3,500,400,0.05,100,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.3444,266.993,4983.26
1800,3,500,400,0.05,150,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.3395,266.976,4983.24
1800,3,500,400,0.05,200,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.409,267.216,4983.48
1800,3,500,400,0.05,300,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.316,266.895,4983.16
1800,3,500,400,0.05,500,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.3302,266.944,4983.21
1800,3,500,400,0.05,800,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.3146,266.89,4983.15
1800,3,500,400,0.05,1200,150,150000,1489.7,1368,4.98051,1179.14,0,149986,162.603,4428.84,287.42,0.954688,77.4024,267.193,4983.45
1800,3,500,400,0.05,0,150,200000,1489.7,1368,4.98051,1541.09,0.000579374,199851,163.067,4428.84,287.42,0.967473,103.155,356.091,5072.35
1800,3,500,400,0.05,10,150,200000,1489.7,1368,4.98051,1374.48,0.000289687,182888,163.003,4428.84,287.42,0.965522,94.1677,325.067,5041.33
1800,3,500,400,0.05,20,150,200000,1489.7,1368,4.98051,1539.98,0.000579374,199786,163.067,4428.84,287.42,0.967473,103.087,355.858,5072.12
1800,3,500,400,0.05,30,150,200000,1489.7,1368,4.98051,1541.09,0.000579374,199851,163.067,4428.84,287.42,0.967473,103.022,355.631,5071.89
1800,3,500,400,0.05,40,150,200000,1489.7,1368,4.98051,1541.09,0.000579374,199851,163.067,4428.84,287.42,0.967473,103.007,355.581,5071.84
1800,3,500,400,0.05,50,150,200000,1489.7,1368,4.98051,1541.09,0.000579374,199851,163.067,4428.84,287.42,0.967473,102.993,355.533,5071.8
1800,3,500,400,0.05,60,150,200000,1489.7,1368,4.98051,1541.09,0.000579374,199851,163.067,4428.84,287.42,0.967473,103.093,355.876,5072.14
1800,3,500,400,0.05,70,150,200000,1489.7,1368,4.98051,1541.09,0.000579374,199851,163.067,4428.84,287.42,0.967473,103.355,356.78,5073.04
1800,3,500,400,0.05,80,150,200000,1489.7,1368,4.98051,1541.09,0.000579374,199851,163.067,4428.84,287.42,0.967473,103.366,356.818,5073.08
1800,3,500,400,0.05,90,150,200000,1489.7,1368,4.98051,1541.09,0.000579374,199851,163.067,4428.84,287.42,0.967473,103.213,356.293,5072.55
1800,3,500,400,0.05,100,150,200000,1489.7,1368,4.98051,1541.09,0.000579374,199851,163.067,4428.84,287.42,0.967473,102.977,355.476,5071.74
1800,3,500,400,0.05,150,150,200000,1489.7,1368,4.98051,1541.09,0.000579374,199851,163.067,4428.84,287.42,0.967473,103.034,355.672,5071.93
1800,3,500,400,0.05,200,150,200000,1489.7,1368,4.98051,1541.09,0.000579374,199851,163.067,4428.84,287.42,0.967473,103.152,356.082,5072.34
