k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
500,3,750,75,0.05,0,200,100000,5362.94,5089,4.47609,1915.4,0,100000,152.424,490.973,184.978,0.946355,55.6237,192.013,867.964
500,3,750,75,0.05,0,300,100000,5362.94,5089,4.47609,2045.95,0,100000,152.717,490.973,184.978,0.945902,56.3094,194.38,870.331
500,3,750,75,0.05,0,500,100000,5362.94,5089,4.47609,2310.38,0,100000,152.36,490.973,184.978,0.931862,56.4954,195.022,870.973
500,3,750,75,0.05,0,800,100000,5362.94,5089,4.47609,2310.38,0,100000,152.36,490.973,184.978,0.931862,56.4864,194.991,870.942
500,3,750,75,0.05,0,1200,100000,5362.94,5089,4.47609,2310.38,0,100000,152.36,490.973,184.978,0.931862,56.7793,196.002,871.953
500,3,100,750,0.05,0,0,100000,5362.94,4984,4.47844,389.84,0,100000,158.529,492.32,175.34,0.920438,51.8169,178.872,846.532
500,3,100,750,0.05,0,10,100000,5362.94,4984,4.47844,237.289,0,89143.3,154.168,492.32,175.34,0.723001,45.1254,155.773,823.433
500,3,100,750,0.05,0,20,100000,5362.94,4984,4.47844,284.943,0,99626.1,157.073,492.32,175.34,0.815565,50.606,174.692,842.352
500,3,100,750,0.05,0,30,100000,5362.94,4984,4.47844,306.72,0,99971.6,157.776,492.32,175.34,0.85524,50.666,174.899,842.559
500,3,100,750,0.05,0,40,100000,5362.94,4984,4.47844,323.535,0,99995.9,158.281,492.32,175.34,0.882237,51.1104,176.433,844.093
500,3,100,750,0.05,0,50,100000,5362.94,4984,4.47844,338.161,0,100000,158.714,492.32,175.34,0.899494,51.2842,177.033,844.693
500,3,100,750,0.05,0,60,100000,5362.94,4984,4.47844,350.815,0,100000,158.792,492.32,175.34,0.90882,51.1078,176.424,844.084
500,3,100,750,0.05,0,70,100000,5362.94,4984,4.47844,361.388,0,100000,158.823,492.32,175.34,0.916575,51.4464,177.593,845.253
500,3,100,750,0.05,0,80,100000,5362.94,4984,4.47844,371.546,0,100000,158.759,492.32,175.34,0.919483,51.4722,177.682,845.342
500,3,100,750,0.05,0,90,100000,5362.94,4984,4.47844,381.027,0,100000,158.689,492.32,175.34,0.920873,51.4658,177.66,845.32
500,3,100,750,0.05,0,100,100000,5362.94,4984,4.47844,389.84,0,100000,158.529,492.32,175.34,0.920438,51.221,176.815,844.475
500,3,100,750,0.05,0,150,100000,5362.94,4984,4.47844,389.84,0,100000,158.529,492.32,175.34,0.920438,51.5391,177.913,845.573
500,3,100,750,0.05,0,200,100000,5362.94,4984,4.47844,389.84,0,100000,158.529,492.32,175.34,0.920438,51.5316,177.887,845.547
500,3,100,750,0.05,0,300,100000,5362.94,4984,4.47844,389.84,0,100000,158.529,492.32,175.34,0.920438,51.1993,176.74,844.4
