k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
1860,3,500,500,0.05,0,150,125000,1441.65,1293,4.98926,909.618,0,124999,162.475,4587.86,226.41,0.940658,72.7833,251.248,5065.52
1880,3,500,500,0.05,0,150,75000,1426.31,1305,4.99717,567.728,0,75000,157.231,4683.09,226.018,0.867186,42.9768,148.356,5057.47
1880,3,500,500,0.05,0,150,100000,1426.31,1305,4.99717,746.202,0,100000,160.198,4683.09,226.018,0.919597,56.0718,193.56,5102.67
1880,3,500,500,0.05,0,150,125000,1426.31,1305,4.99717,917.812,0,124998,161.123,4683.09,226.018,0.941053,70.4678,243.255,5152.37
1900,3,500,500,0.05,0,150,75000,1411.3,1284,5.00128,572.693,0,75000,156.365,4718.29,223.426,0.862868,42.6367,147.182,5088.9
1900,3,500,500,0.05,0,150,100000,1411.3,1284,5.00128,753.464,0,100000,159.57,4718.29,223.426,0.92065,55.5843,191.877,5133.6
1900,3,500,500,0.05,0,150,125000,1411.3,1284,5.00128,925.822,0,124997,160.474,4718.29,223.426,0.941247,69.7454,240.761,5182.48
1920,3,500,500,0.05,0,150,75000,1396.6,1254,5.01024,574.232,0,75000,156.358,4875.84,229.883,0.86116,42.6868,147.355,5253.07
1920,3,500,500,0.05,0,150,100000,1396.6,1254,5.01024,754.736,0,100000,159.572,4875.84,229.883,0.917908,55.6938,192.255,5297.97
1920,3,500,500,0.05,0,150,125000,1396.6,1254,5.01024,927.974,0,124998,160.575,4875.84,229.883,0.940329,69.2303,238.983,5344.7
1940,3,500,500,0.05,0,150,75000,1382.2,1242,5.00925,576.094,0,75000,155.977,4997.97,227.972,0.862608,41.6857,143.899,5369.84
1940,3,500,500,0.05,0,150,100000,1382.2,1242,5.00925,756.812,0,100000,159.11,4997.97,227.972,0.919057,55.2451,190.706,5416.65
