k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
2000,3,500,75,0.05,0,100,100000,1340.73,1219,5.02497,2006.35,0.00202781,96992.2,152.87,4963.79,307.673,0.882712,54.0226,186.486,5457.95
2000,3,500,75,0.05,50,100,100000,1340.73,1219,5.02497,2006.35,0.00202781,96992.2,152.87,4963.79,307.673,0.882712,52.8818,182.548,5454.01
2000,3,500,75,0.05,150,100,100000,1340.73,1219,5.02497,2006.35,0.00202781,96992.2,152.87,4963.79,307.673,0.882712,52.7981,182.259,5453.72
2000,3,500,75,0.05,200,100,100000,1340.73,1219,5.02497,2006.35,0.00202781,96992.2,152.87,4963.79,307.673,0.882712,52.8386,182.399,5453.86
