1500,5,70,100,30000,1787.65,1651,4.985,366.238,11.1202,30000,113.423,860,24,0.798877,18.2827,10.5187,894.519
1500,5,70,110,30000,1787.65,1651,4.985,336.234,10.0785,30000,113.58,860,24,0.793905,18.2341,10.4907,894.491
1500,5,70,120,30000,1787.65,1651,4.985,311.887,9.12891,30000,113.717,860,24,0.789704,18.115,10.4222,894.422
1500,5,70,130,30000,1787.65,1651,4.985,291.615,8.20597,30000,113.925,860,25,0.788325,18.1689,10.4532,895.453
1500,5,70,140,30000,1787.65,1651,4.985,273.826,7.51362,30000,113.985,860,26,0.785234,18.0324,10.3747,896.375
1500,5,70,150,30000,1787.65,1651,4.985,258.514,6.95626,30000,113.55,860,26,0.77468,18.0591,10.39,896.39
1500,5,70,160,30000,1787.65,1651,4.985,245.633,6.4354,30000,113.51,860,26,0.770615,17.9904,10.3505,896.351
1500,5,70,170,30000,1787.65,1651,4.985,234.565,5.92787,30000,113.432,860,26,0.767921,17.9192,10.3095,896.309
1500,5,70,180,30000,1787.65,1651,4.985,224.693,5.60574,30000,113.413,860,26,0.765034,17.993,10.352,896.352
1500,5,80,100,30000,1787.65,1651,4.985,370.023,11.4215,30000,112.423,860,23,0.799795,18.378,10.5735,893.573
1500,5,80,110,30000,1787.65,1651,4.985,341.119,10.1628,30000,112.677,860,24,0.797179,18.3375,10.5502,894.55
1500,5,80,120,30000,1787.65,1651,4.985,316.843,9.1376,30000,112.901,860,24,0.795508,18.383,10.5763,894.576
1500,5,80,130,30000,1787.65,1651,4.985,296.036,8.34618,30000,112.53,860,25,0.78394,18.2874,10.5213,895.521
1500,5,80,140,30000,1787.65,1651,4.985,279.039,7.62196,30000,112.472,860,25,0.779257,18.139,10.436,895.436
1500,5,80,150,30000,1787.65,1651,4.985,264.674,6.98812,30000,112.486,860,26,0.77636,18.1194,10.4247,896.425
1500,5,80,160,30000,1787.65,1651,4.985,252.169,6.54635,30000,112.521,860,26,0.773521,18.0921,10.409,896.409
1500,5,80,170,30000,1787.65,1651,4.985,241.02,6.19496,30000,112.514,860,26,0.771281,18.0101,10.3618,896.362
1500,5,80,180,30000,1787.65,1651,4.985,230.793,5.89571,30000,112.338,860,26,0.767592,18.0408,10.3795,896.38
1500,5,90,100,30000,1787.65,1651,4.985,375.249,11.4846,30000,111.989,860,24,0.805434,18.4348,10.6062,894.606
1500,5,90,110,30000,1787.65,1651,4.985,345.696,10.2656,30000,112.171,860,24,0.801216,18.4406,10.6095,894.61
1500,5,90,120,30000,1787.65,1651,4.985,321.565,9.26738,30000,111.817,860,24,0.788661,18.2914,10.5237,894.524
1500,5,90,130,30000,1787.65,1651,4.985,302.062,8.42758,30000,111.951,860,25,0.785793,18.3213,10.5408,895.541
1500,5,90,140,30000,1787.65,1651,4.985,285.565,7.76188,30000,112.04,860,25,0.783293,18.2248,10.4853,895.485
1500,5,90,150,30000,1787.65,1651,4.985,271.087,7.24537,30000,112.098,860,26,0.781304,18.2103,10.477,896.477
1500,5,90,160,30000,1787.65,1651,4.985,258.056,6.87428,30000,112.024,860,26,0.776523,18.1379,10.4353,896.435
1500,5,90,170,30000,1787.65,1651,4.985,246.219,6.40991,30000,111.022,860,26,0.760205,18.2147,10.4795,896.48
1500,5,90,180,30000,1787.65,1651,4.985,236.454,5.95597,30000,110.562,860,27,0.751863,18.1912,10.466,897.466
1500,5,100,100,30000,1787.65,1651,4.985,379.578,11.5368,30000,111.391,860,24,0.806893,18.5014,10.6445,894.644
1500,5,100,110,30000,1787.65,1651,4.985,350.788,10.372,30000,111.097,860,24,0.794581,18.5017,10.6447,894.645
1500,5,100,120,30000,1787.65,1651,4.985,327.862,9.33546,30000,111.271,860,25,0.79149,18.4357,10.6067,895.607
1500,5,100,130,30000,1787.65,1651,4.985,308.515,8.54838,30000,111.461,860,25,0.7901,18.3789,10.574,895.574
1500,5,100,140,30000,1787.65,1651,4.985,291.577,8.00232,30000,111.475,860,26,0.78645,18.3372,10.55,896.55
1500,5,100,150,30000,1787.65,1651,4.985,276.315,7.4635,30000,110.945,860,26,0.775452,18.2451,10.497,896.497
